listing_id,vin,make,model,year,trim,body_type,fuel_type,transmission,mileage,price,condition,subregion,region,country ,seller_type
1267,ECCWXT400WVS36755,Mahindra,Bolero,2018,Base,Van,Diesel,Manual,116910,4464,good,Eichstätt, MV, Germany,Dealer
1268,GA9FL0DM80F7V4700,Maruti,Baleno,2020,Touring,Convertible,Petrol,Automatic,129035,8135,excellent,?????, Okinawa, Japan,Dealer
1269,MPVLFUEN5B3FH8365,Audi,Q5,2014,LX,Crossover,CNG,Manual,117638,3679,good,Bloemfontein, FS, South Africa,Private Party
1270,GPLTMSAR9R1UR3319,Chevrolet,Equinox,2015,L,MPV,Petrol,Manual,151759,3360,good,???, Kyoto, Japan,Private Party
1271,GNV391XC0N0VU9311,Ford,Escape,2020,Platinum,Crossover,Hybrid,Automatic,98765,9973,good,Sainte Nicoleboeuf, IDF, France,Dealer
1272,5DTKLYWF1XRH91948,Tata,Punch,2020,Touring,Crossover,Plug-in Hybrid,Automatic,49917,7454,fair,Joelside, NY, US,Dealer
1273,BMHYUSWNX5DFJ1591,Maruti,Baleno,2015,LX,MPV,Petrol,Automatic,159421,2114,good,????, Fukuoka, Japan,Private Party
1274,WDMDKLYJ6J2LA7867,Nissan,Rogue,2018,XLE,Convertible,Petrol,DCT,76555,4342,salvage,Vargas da Praia, MG, Brazil,Private Party
1275,V8Y6CYM146PAA9453,Chevrolet,Silverado,2020,,Hatchback,Petrol,AMT,82889,6281,excellent,North Elizabethtown, NB, Canada,Dealer
1276,1WUGVYG480J4N9321,Skoda,Octavia,2017,Performance,Crossover,Hybrid,Manual,75735,5844,excellent,North Patrick, NS, Canada,Private Party
1277,391XL61M3MWE39826,Mercedes-Benz,GLC,2012,Base,Coupe,Petrol,CVT,153355,2126,fair,Johannesburg, GP, South Africa,Private Party
1278,LXJBHNBF3FUD04585,Maruti,Wagon R,2019,Base,Pickup,Diesel,Manual,71296,7297,fair,???, Tokyo, Japan,Private Party
1279,M5PMLBT663VWP8688,Audi,A4,2018,Sport,Convertible,Electric,Automatic,80609,12620,good,New Sophieview, NIR, UK,Certified Pre-Owned
1280,TLTDFFAW710B46060,Hyundai,Tucson,2024,Limited,Hatchback,Petrol,Manual,15528,13763,fair,???, Kyoto, Japan,Private Party
1281,UL3UT6PT8FAYP9166,Mahindra,XUV700,2014,LT,Convertible,Hybrid,AMT,245836,1769,good,??????, Aichi, Japan,Dealer
1282,BEJLRL098RPB37405,Audi,Q5,2015,LX,Convertible,Electric,Automatic,105501,6627,good,South Junehaven, ENG, UK,Private Party
1283,HG0HN4FFXD2FE1285,BMW,X5,2014,Platinum,Pickup,Diesel,Automatic,169478,4612,good,Durban, NC, South Africa,Private Party
1284,DVFYBGVZXMM1H2409,Maruti,Dzire,2021,,SUV,Diesel,AMT,64550,7379,fair,da Mata, MG, Brazil,Private Party
1285,KKWW770CXC6JB5810,BMW,X3,2010,Long Range,SUV,Petrol,Automatic,312419,2177,excellent,Sainte Claudine-sur-Mer, CVL, France,Dealer
1286,MN06UR2H7XRCD8637,Honda,Accord,2021,LX,SUV,Petrol,Manual,38043,17866,excellent,da Rocha do Sul, AM, Brazil,Dealer
1287,ER6URGYN1UJGV1190,Audi,A4,2019,,Pickup,Petrol,Automatic,96820,13573,good,Barnesmouth, MA, US,Dealer
1288,ST6CXBH114DB19213,Skoda,Kushaq,2016,L,Pickup,CNG,Automatic,69289,7201,excellent,Johannesburg, NC, South Africa,Private Party
1289,4YJ6S3JX7T34R9068,Chevrolet,Equinox,2020,Trend,Sedan,Petrol,Automatic,101925,10462,new,???, Fukuoka, Japan,Dealer
1290,4XA2RF6R36VJ77281,Chevrolet,Malibu,2016,LE,Hatchback,Petrol,Manual,197858,1194,salvage,Jalandhar, WB, India,Private Party
1291,KVD74W6M5WSLD1231,Volkswagen,Tiguan,2019,XLE,SUV,CNG,Manual,127648,8356,good,Perleberg, BW, Germany,Dealer
1292,TXLGYMEW0AF2X5317,Skoda,Kushaq,2020,Long Range,Convertible,Petrol,Automatic,82583,11292,fair,??????, Kanagawa, Japan,Certified Pre-Owned
1293,W3U864RG8BGKW1737,Skoda,Octavia,2018,LX,SUV,Petrol,Manual,79311,7784,good,Lynnbury, WLS, UK,Dealer
1294,KMHBYYJA2Z44H0597,Honda,CR-V,2022,,MPV,Petrol,Manual,45918,12834,good,Hawkinsshire, MA, US,Private Party
1295,R9RY06FE4J64W6096,Skoda,Slavia,2010,Premium,SUV,Diesel,Automatic,113731,1593,good,Lindseyshire, VIC, Australia,Certified Pre-Owned
1296,DM6Z3HJ371Y339761,Kia,Sportage,2009,SE,SUV,Diesel,Automatic,145122,1231,excellent,Elaineburgh, ENG, UK,Private Party
1297,SFDB5PPY876L70332,Toyota,Camry,2011,Base,Crossover,Petrol,Automatic,109601,1976,excellent,Jamesmouth, WA, Australia,Dealer
1298,EV73R0H6691UB1645,Honda,Accord,2012,Premium,Coupe,Petrol,Automatic,260975,1298,fair,Nandyal, HR, India,Private Party
1299,RCU3673R3ZNK80173,Mercedes-Benz,GLC,2008,LE,Crossover,Petrol,Manual,416521,1310,good,??, Tokyo, Japan,Dealer
1300,69DCD8MS7YD5S4945,Kia,Sorento,2019,,Sedan,Electric,Manual,109723,8083,good,Alexandre-sur-Daniel, BFC, France,Dealer
1301,CRNMAF5X4MCL06731,Chevrolet,Equinox,2019,,Pickup,Electric,Automatic,112523,10824,fair,Amravati, GJ, India,Private Party
1302,KZLJVEF12NLY63679,Mahindra,Bolero,2013,Limited,SUV,Hybrid,Automatic,176845,1701,good,Panipat, HR, India,Dealer
1303,GXHY28S63L7967637,Chevrolet,Malibu,2012,Premium,Van,Hybrid,Manual,137360,1724,excellent,Johannesburg, MP, South Africa,Private Party
1304,XAWF1J0P1RS134655,Volkswagen,Jetta,2018,SE,MPV,Petrol,Automatic,99556,5280,excellent,Sá, PE, Brazil,Dealer
1305,4NNT23GX33BTZ2511,Skoda,Octavia,2019,Platinum,SUV,Petrol,Automatic,83864,8621,good,Arnoldberg, ENG, UK,Dealer
1306,AESM3EM36F3CC8356,Nissan,Altima,2019,LT,Pickup,Petrol,Manual,99026,7944,good,Kevinside, MB, Canada,Dealer
1307,59PS1Z6519G731003,Tesla,Model Y,2021,XSE,Hatchback,Petrol,Automatic,97543,11061,fair,Berthelot, PDL, France,Dealer
1308,MXNBY3F81FR442764,Kia,Sorento,2006,SE,Hatchback,Hybrid,Manual,315926,1313,fair,Calau, SH, Germany,Dealer
1309,Y3X4K6K6197E41895,Ford,Explorer,2011,LE,Van,CNG,Manual,284009,1483,new,Mettmann, SH, Germany,Certified Pre-Owned
1310,S1YS7S0P0YJ3Y8756,Mahindra,Bolero,2012,Performance,SUV,Petrol,Automatic,118342,1610,excellent,Nunes Grande, PE, Brazil,Dealer
1311,J3BBJRSC27R565222,Ford,Maverick,2018,Titanium,Coupe,Petrol,Manual,88221,6325,good,da Costa, PA, Brazil,Dealer
1312,1XS9U7PF7K8YJ5044,Kia,Sonet,2013,,Sedan,Petrol,Automatic,110504,1993,excellent,Meganport, ENG, UK,Private Party
1313,Y4R3NBUAXNE1N0595,Toyota,Fortuner,2016,LT,Sedan,Plug-in Hybrid,Automatic,167567,3302,excellent,Schrobenhausen, NW, Germany,Dealer
1314,5468UJ763SW7H7505,Honda,City,2015,Titanium,MPV,Plug-in Hybrid,CVT,94228,3192,good,Cape Town, FS, South Africa,Private Party
1315,6712R9BJ9BGZG8298,Tesla,Model 3,2008,EX,Coupe,Electric,CVT,200782,1285,fair,???, Tokyo, Japan,Private Party
1316,YMF8AP1D999Y12708,Kia,Seltos,2025,XLE,SUV,Diesel,Automatic,0,41012,like new,Harrisonside, SCT, UK,Dealer
1317,GX86T0TK6C0E48045,Chevrolet,Equinox,2019,Titanium,MPV,Plug-in Hybrid,Automatic,59679,10629,like new,New Ashley, SCT, UK,Dealer
1318,5SVAH0SJ6AMJJ0579,Audi,Q5,2016,Limited,Sedan,Electric,Automatic,80307,4972,fair,East Kristinshire, CA, US,Dealer
1319,626LZYSN13LWY0009,Tata,Punch,2014,Sport,Pickup,Hybrid,DCT,140390,3280,good,????, Okinawa, Japan,Private Party
1320,G821UNAV9337F0032,Kia,Sportage,2013,EX,SUV,Petrol,Manual,215358,1760,fair,Fernandez, GES, France,Dealer
1321,6EFJYGC18TVKC0399,Skoda,Slavia,2014,LE,Hatchback,CNG,Manual,159263,2307,excellent,Siwan, UP, India,Private Party
1322,1182XZFV5X94S5191,Mahindra,XUV700,2012,Sport,Convertible,Petrol,Automatic,159183,1582,excellent,Cape Town, MP, South Africa,Dealer
1323,A692MP7MXW4EA0892,Mercedes-Benz,GLA,2009,Trend,Van,Petrol,Manual,143559,1407,good,Lake Thomas, FL, US,Certified Pre-Owned
1324,P375P56S1X2YY5248,Audi,Q3,2020,Premium,Crossover,Petrol,Automatic,77445,15488,excellent,Dustinchester, IL, US,Dealer
1325,6U72ASWD1YGAB8299,Tata,Harrier,2013,,Hatchback,Petrol,Automatic,276180,1258,good,Chandrapur, GJ, India,Private Party
1326,UEJLH9YN6N8B61038,Mahindra,Bolero,2014,Limited,Crossover,Hybrid,Automatic,130388,1446,good,Bellstad, ENG, UK,Private Party
1327,DPPM1E2A95A2U7713,Mahindra,Scorpio,2015,SE,MPV,CNG,Automatic,166038,2454,excellent,Lebrunnec, OCC, France,Dealer
1328,60R8ARHA7ZSNY8213,Honda,CR-V,2014,Premium,Coupe,Petrol,Manual,278922,2030,good,Bruneau, BFC, France,Private Party
1329,M6A12P6L23DHF4171,Maruti,Ertiga,2014,Long Range,Hatchback,Hybrid,Automatic,212139,1285,good,Biedenkopf, SH, Germany,Dealer
1330,MUTTZKW06KD2S6552,Hyundai,Sonata,2021,Touring,Coupe,Petrol,Automatic,29408,13415,fair,Pereira, RJ, Brazil,Dealer
1331,NRTRKZ5Y4CWMH5358,Toyota,RAV4,2024,LE,Coupe,Petrol,Manual,15642,28165,like new,Antonioton, TAS, Australia,Certified Pre-Owned
1332,19ST48480D6VK7260,Ford,Maverick,2025,Sport,Sedan,Petrol,Automatic,0,29687,excellent,West Kimberly, NSW, Australia,Private Party
1333,TVM13T619WXJY0344,Volkswagen,Jetta,2013,,Hatchback,Electric,CVT,137893,1156,good,Durban, FS, South Africa,Dealer
1334,CTBS5D415FLNE2120,Tesla,Model Y,2021,,Pickup,Diesel,Manual,57511,22227,fair,Victoriatown, NT, Australia,Private Party
1335,VHD48FSK00EXD7488,Skoda,Slavia,2017,Sport,Coupe,Petrol,Automatic,162343,5633,excellent,Sainte Nicolas-les-Bains, HDF, France,Private Party
1336,LZ5737FD4XJXT1996,Mahindra,Scorpio,2019,Titanium,Sedan,Plug-in Hybrid,Automatic,113828,5846,excellent,Shimoga, GJ, India,Dealer
1337,APV47REP3HAJH3611,Hyundai,Creta,2020,EX,Hatchback,CNG,Automatic,76004,7678,good,Salem, RJ, India,Dealer
1338,1MCNZKHX88UDD3193,Skoda,Octavia,2015,LE,Crossover,Diesel,Manual,104029,3284,good,Davidmouth, NS, Canada,Dealer
1339,10499PJU8BTU38684,Skoda,Kushaq,2013,Titanium,Sedan,Plug-in Hybrid,Manual,114708,1711,good,Williamsburgh, NT, Australia,Dealer
1340,WL92TA9L306ZN4772,Toyota,Innova,2007,Performance,Coupe,Diesel,Automatic,214854,1271,fair,Cape Town, KZN, South Africa,Dealer
1341,FX8YWMF35Y7S33124,Toyota,RAV4,2017,XLE,Hatchback,Plug-in Hybrid,Automatic,89331,3721,excellent,West Carolynton, QC, Canada,Dealer
1342,7BXLPZNC77DAR4011,Tata,Altroz,2022,Trend,MPV,Petrol,Manual,24038,12053,excellent,Durban, MP, South Africa,Dealer
1343,YJWZCEBA7YUNE9270,Honda,Civic,2015,Titanium,Sedan,Diesel,Automatic,151110,1676,fair,Port Reginastad, NS, Canada,Dealer
1344,805776083BS3T4432,Honda,CR-V,2018,EX,Hatchback,Plug-in Hybrid,Manual,111734,5028,excellent,Durand, GES, France,Dealer
1345,HDATPK0X34JKL0348,Mercedes-Benz,C-Class,2018,Base,Sedan,Hybrid,Automatic,57981,10270,good,Durban, WC, South Africa,Certified Pre-Owned
1346,0HFDYU42762U55790,Tesla,Model Y,2017,Trend,Convertible,Electric,Automatic,132157,12519,excellent,????????, Kanagawa, Japan,Dealer
1347,NVTVEHZC57H242252,Maruti,Ertiga,2016,Limited,Van,Petrol,AMT,230875,2022,excellent,Mirzapur, UP, India,Certified Pre-Owned
1348,NJ0AL3XJ94L4T1411,Maruti,Baleno,2014,Touring,MPV,Electric,CVT,105098,1665,good,North Kevin, VIC, Australia,Certified Pre-Owned
1349,9P4PY3XV2A8X09412,BMW,5 Series,2012,Trend,Convertible,Diesel,AMT,171355,2941,good,East Sarahside, AB, Canada,Dealer
1350,HVXZ2BYP976WB1355,Chevrolet,Equinox,2019,,Crossover,Electric,Manual,119688,10038,excellent,Wolgast, RP, Germany,Dealer
1351,VJGJFAP655CDJ0145,Nissan,Magnite,2020,LX,MPV,Petrol,Manual,73937,5954,salvage,??????, Hokkaido, Japan,Private Party
1352,6R33SMPG129NT4049,Mercedes-Benz,E-Class,2012,Premium,MPV,Electric,Manual,226279,2228,good,Saarlouis, BY, Germany,Certified Pre-Owned
1353,7NTM709F7GER58674,Tesla,Model Y,2006,XLE,Coupe,CNG,CVT,418428,1147,excellent,Mango, RJ, India,Private Party
1354,XBAMW6JF1DCLT4135,Hyundai,Elantra,2013,Titanium,Van,Diesel,Automatic,159952,1576,good,Haywardbury, SCT, UK,Dealer
1355,FGNNB29L06YDB3495,Tesla,Model Y,2014,Performance,Coupe,Hybrid,Automatic,228056,3408,good,???, Kyoto, Japan,Private Party
1356,RNZNG2Z0085HM9979,Skoda,Kushaq,2023,Trend,Sedan,Hybrid,DCT,24933,18381,excellent,Anantapur, KA, India,Dealer
1357,D2642AXKXBFVZ6830,Mahindra,XUV700,2023,Touring,SUV,Petrol,Automatic,32542,18062,new,Meghanshire, TX, US,Dealer
1358,NNNY3NDW01AKJ6622,Mahindra,Scorpio,2013,Long Range,Pickup,CNG,Automatic,112738,2475,like new,New Brandon, QLD, Australia,Private Party
1359,EEZCDH650JSL98859,Volkswagen,Tiguan,2012,Premium,Pickup,Hybrid,Manual,314064,2269,excellent,Bidar, DL, India,Dealer
1360,DHP5SZPR82DT96294,Mercedes-Benz,GLA,2008,Platinum,SUV,Diesel,Automatic,332457,1676,excellent,Tessier-la-Forêt, IDF, France,Private Party
1361,24BAPH1VX7J378295,Mercedes-Benz,GLC,2008,,Van,Diesel,Manual,417131,1466,excellent,??????, Aichi, Japan,Private Party
1362,X3GVNTG4XY5FM9773,Chevrolet,Malibu,2022,L,Convertible,Hybrid,Automatic,28081,22164,excellent,Pereira de Correia, PR, Brazil,Private Party
1363,NG536ZRB6J5VZ6952,BMW,3 Series,2021,Trend,Pickup,Hybrid,Manual,53037,34214,excellent,???, Aichi, Japan,Dealer
1364,VWWPBM4U5U5TK0851,Audi,Q5,2020,,Crossover,Diesel,Automatic,72405,9801,salvage,Sainte Victor, ARA, France,Private Party
1365,78PJMB1508Y484729,Maruti,Wagon R,2015,Trend,Hatchback,Petrol,Automatic,267073,1261,good,Senftenberg, HB, Germany,Dealer
1366,2GV184VH8YDDP5503,Mahindra,Bolero,2016,LTZ,Sedan,Petrol,AMT,133819,1758,excellent,Jodimouth, AZ, US,Certified Pre-Owned
1367,35D7EWS3XKJRK8898,Ford,Explorer,2016,XSE,Convertible,Diesel,Automatic,141091,3734,good,das Neves, SP, Brazil,Private Party
1368,RVPD8JXT332HG5186,Mahindra,Bolero,2021,Limited,SUV,Petrol,Automatic,44319,10883,good,West Rogerfort, ON, Canada,Private Party
1369,NG6D6AEW9ZAJ18974,Hyundai,Elantra,2017,Long Range,Hatchback,Diesel,Automatic,118580,2303,good,Schaeferborough, SA, Australia,Private Party
1370,GK0KXEC80WY817963,BMW,X5,2021,Performance,Coupe,Petrol,Manual,47857,25284,excellent,Harrisport, CA, US,Private Party
1371,1MZKW75H05JLM9754,Mahindra,XUV700,2019,Platinum,SUV,Plug-in Hybrid,Automatic,99925,8166,good,Gaya, KA, India,Private Party
1372,X2XX644H2PUB46956,Kia,Sonet,2023,LE,Coupe,Diesel,Automatic,25889,22360,excellent,Shawnborough, NT, Australia,Dealer
1373,R00DR58L0UW959964,Tesla,Model 3,2019,Titanium,Crossover,CNG,CVT,55599,15901,excellent,Carolynbury, ON, Canada,Dealer
1374,2YUHRF8789RWU5817,Honda,Civic,2018,XSE,MPV,Diesel,Automatic,82543,7820,excellent,Kalyan-Dombivli, KA, India,Dealer
1375,HLSJNLWF9XBLJ4974,Tesla,Model 3,2017,Platinum,Crossover,Petrol,Automatic,132069,5174,good,Williamview, CO, US,Dealer
1376,BP68DA8L987TX9754,Mercedes-Benz,GLA,2019,Touring,MPV,Hybrid,Automatic,68996,9266,fair,Johannesburg, KZN, South Africa,Certified Pre-Owned
1377,VWJA7BNA9M4E23298,Skoda,Kushaq,2014,Titanium,Crossover,CNG,Automatic,127062,2388,excellent,North Travis, NS, Canada,Dealer
1378,6WM4B37K8L0SV7041,Audi,Q3,2018,Limited,Sedan,Petrol,Automatic,64657,7905,fair,Durban, KZN, South Africa,Dealer
1379,19VKLB1S9FAG51545,Nissan,Magnite,2015,Performance,Convertible,Hybrid,Automatic,106600,3162,fair,West Gregoryburgh, NC, US,Dealer
1380,185BYC031LNHH7557,Kia,Seltos,2013,Base,SUV,Diesel,CVT,162390,2797,good,Guérin, ARA, France,Certified Pre-Owned
1381,KWMPU8T40X94W1787,Hyundai,i20,2013,,Crossover,Petrol,Automatic,157650,1993,excellent,Bloemfontein, NW, South Africa,Private Party
1382,VD686AXEX1B8N2079,BMW,3 Series,2013,Limited,Coupe,Petrol,Manual,130853,3138,good,South Richardmouth, QLD, Australia,Dealer
1383,MZ29EJ0G64PAA1623,Tesla,Model 3,2021,Premium,Convertible,Petrol,Automatic,52543,24865,good,New Robert, NJ, US,Dealer
1384,VBKFDMYF4UMVG6394,Skoda,Octavia,2020,,SUV,Petrol,Automatic,89208,11474,good,Wolfenbüttel, HB, Germany,Certified Pre-Owned
1385,8A3DUTMD86JWU4794,Hyundai,Sonata,2014,XLE,Convertible,Diesel,Automatic,143570,3878,good,Tiruchirappalli, GJ, India,Private Party
1386,9Y8MJP6U4VFFX3779,Nissan,Altima,2024,,Convertible,Hybrid,Automatic,8066,31288,good,South James, NS, Canada,Private Party
1387,VNZ4M4DU4B9N97218,Chevrolet,Malibu,2019,Limited,Convertible,Diesel,AMT,99273,8381,good,Martinezfort, NY, US,Certified Pre-Owned
1388,PEPB6TFT7GP532511,Audi,Q3,2013,LT,Pickup,Plug-in Hybrid,Automatic,109127,7363,good,?????, Hokkaido, Japan,Private Party
1389,7SYCDSPH8DRHR9953,Ford,F-150,2024,LTZ,Sedan,Hybrid,Manual,15998,25280,like new,???, Kyoto, Japan,Dealer
1390,45BPA7AR0MR218424,Chevrolet,Equinox,2007,,Crossover,Petrol,Automatic,154747,1225,good,West Samantha, ON, Canada,Dealer
1391,AWW4SXK26PZ319704,BMW,X5,2014,LTZ,Sedan,CNG,Automatic,141617,4926,excellent,Freising, SL, Germany,Dealer
1392,VXGLP8X75ZC299093,Hyundai,Sonata,2021,SE,Crossover,Hybrid,Manual,78561,14911,excellent,??????, Okinawa, Japan,Private Party
1393,W02SAH8T7GLEE2934,BMW,5 Series,2018,Performance,SUV,Hybrid,Automatic,134920,11807,excellent,Malegaon, TG, India,Dealer
1394,BLKP1Y3H0XMYU8476,BMW,3 Series,2013,LTZ,Crossover,Hybrid,Automatic,321634,2713,good,Lübeck, TH, Germany,Certified Pre-Owned
1395,V3EAMCZB41L9M3155,Toyota,Innova,2016,Long Range,Coupe,Diesel,Automatic,145191,2406,salvage,Masson, IDF, France,Dealer
1396,U2LG3CP541V1X7597,Maruti,Dzire,2017,,Pickup,Petrol,Automatic,63827,4608,fair,Port Stevenport, SCT, UK,Dealer
1397,JYM7KDGA7F36T9089,Mahindra,Scorpio,2014,Premium,Hatchback,Petrol,Manual,235026,1184,good,Saharanpur, HR, India,Private Party
1398,VLJSSZKX2CCX65172,Ford,Maverick,2006,,Coupe,Petrol,AMT,258070,1261,new,Cape Town, FS, South Africa,Dealer
1399,07RSNKV951NT76996,Chevrolet,Trax,2020,Long Range,Crossover,Petrol,Manual,65354,11034,excellent,da Cruz, BA, Brazil,Dealer
1400,L880WCVT36EJ61457,Tesla,Model 3,2023,LT,SUV,Electric,Automatic,15323,47400,good,Smithchester, NIR, UK,Dealer
1401,C6HXZF0T3NS3F6365,Tesla,Model 3,2019,Platinum,SUV,Hybrid,Automatic,80048,13543,good,Schwartzborough, BC, Canada,Dealer
1402,WD6JFRH52SBTR6315,Audi,A4,2014,L,MPV,Petrol,Manual,196585,3497,good,????, Okinawa, Japan,Certified Pre-Owned
1403,9GDBWP1R183BF2243,Hyundai,Sonata,2015,LTZ,Convertible,Diesel,Automatic,166160,3466,excellent,West Mohammadstad, SCT, UK,Dealer
1404,B2L9ERUM430AT4844,Nissan,Sentra,2021,Performance,Convertible,Petrol,AMT,36583,16673,good,New Kaitlyntown, NL, Canada,Dealer
1405,X3BJJBZS8KFST3910,Ford,F-150,2013,XLE,Hatchback,Plug-in Hybrid,Manual,72278,2497,excellent,East London, MP, South Africa,Dealer
1406,L292SH4X35SD60625,Nissan,Rogue,2014,Long Range,Hatchback,Diesel,Automatic,145615,1169,fair,Susanfurt, AZ, US,Private Party
1407,6FDZ79BR28DXD7876,Nissan,Sentra,2014,,Van,Petrol,Automatic,80016,3201,good,Clarkeshire, WLS, UK,Dealer
1408,JH4AANEA2B7XA5595,Nissan,Altima,2013,Premium,Pickup,Hybrid,CVT,89446,2092,salvage,Hussainton, WLS, UK,Dealer
1409,AZ3V09EA7L8V97347,Tesla,Model Y,2017,LX,Coupe,Diesel,CVT,89264,6727,fair,Durban, KZN, South Africa,Dealer
1410,T8KLBDCG9GCCK5208,Mahindra,XUV700,2015,Platinum,SUV,Petrol,Automatic,75916,3722,excellent,Rogersshire, ENG, UK,Dealer
1411,Y4WE46757DKSU9406,Mercedes-Benz,GLC,2013,Titanium,Van,Petrol,Manual,148009,4858,excellent,??????, Osaka, Japan,Private Party
1412,KTEGXJ8D5BYRD8685,Skoda,Octavia,2013,Sport,Hatchback,Petrol,Automatic,88147,1960,good,Gravesside, IL, US,Dealer
1413,TVMCWEA646VXS4548,Nissan,Sentra,2020,LE,Convertible,Petrol,Automatic,115270,13562,excellent,Samson-la-Forêt, PACA, France,Private Party
1414,M9UXYMKE763V32568,Honda,Accord,2022,Premium,Van,Electric,CVT,20897,19367,good,West Lisastad, NIR, UK,Dealer
1415,U0JEMHL757BYB8015,Kia,Seltos,2021,Long Range,Pickup,Petrol,Manual,80071,18046,excellent,???, Aichi, Japan,Private Party
1416,7T4C7RFH3X4748333,Volkswagen,Jetta,2010,XSE,Sedan,Diesel,Automatic,204569,1210,excellent,Kötzting, BW, Germany,Dealer
1417,HC37YUBRXK4XT4193,BMW,3 Series,2021,SE,MPV,Petrol,Automatic,54385,17842,good,Turnershire, PA, US,Dealer
1418,B49Z7DFD8WE2M6365,Mahindra,Bolero,2022,Premium,SUV,Plug-in Hybrid,Automatic,21939,15603,good,Campos, SP, Brazil,Dealer
1419,GHYSPCA76UM6F9318,Volkswagen,Jetta,2023,Platinum,Sedan,Petrol,Automatic,30993,16971,excellent,New Stuartfurt, ENG, UK,Private Party
1420,U7T4XLHEX2W1J7971,Mahindra,Bolero,2012,Premium,Van,Petrol,Manual,228812,1310,excellent,Vallée, IDF, France,Dealer
1421,KYPP1J3M48GUF1510,BMW,5 Series,2024,Long Range,Hatchback,Petrol,Automatic,23032,24088,good,Vadodara, KA, India,Dealer
1422,93ASNNL69NVVP3608,Audi,A4,2018,Sport,Crossover,Petrol,Automatic,81470,8246,fair,Christinaside, CA, US,Dealer
1423,044J1UJN9EK9E7489,Volkswagen,Jetta,2012,Titanium,Crossover,Petrol,Manual,188020,1706,excellent,Bloemfontein, MP, South Africa,Dealer
1424,7LFPWK5N9W96T3344,Skoda,Slavia,2019,LE,Hatchback,Diesel,Manual,57934,6067,excellent,Port Lyndatown, ENG, UK,Dealer
1425,MYBCXCHM5XGBJ2742,BMW,5 Series,2010,XLE,Van,Diesel,Manual,206191,1851,excellent,Jasonborough, WA, US,Dealer
1426,3RRM69528LMZW9220,Volkswagen,Tiguan,2021,EX,Sedan,CNG,Automatic,81054,11361,excellent,Pages, ARA, France,Private Party
1427,Z67CXWCTXFSS96785,BMW,X3,2016,SE,Convertible,Plug-in Hybrid,Automatic,51836,12450,good,Costela, PE, Brazil,Dealer
1428,YD72N2VT5PB6Z4463,Honda,City,2015,Base,Coupe,Electric,Manual,145728,4295,excellent,Hainichen, SL, Germany,Dealer
1429,3MNF2JKJ3UVU70762,Volkswagen,Tiguan,2013,Base,Coupe,Petrol,Manual,141283,3297,excellent,Ballia, HR, India,Private Party
1430,RYLJ0H4P7YGNR9349,Skoda,Slavia,2016,Titanium,MPV,CNG,CVT,238711,2694,excellent,Feuchtwangen, NI, Germany,Dealer
1431,0ARYAZ5S1MYWR6383,BMW,3 Series,2020,Trend,Coupe,Petrol,Automatic,68879,21881,excellent,??????, Kyoto, Japan,Private Party
1432,JPG8B2E57F3GN9473,Tesla,Model 3,2008,Long Range,Crossover,Petrol,Manual,195227,1376,good,North Mark, ENG, UK,Private Party
1433,N6AG0J887F76Y1223,Nissan,Sentra,2013,XSE,Crossover,Petrol,Manual,137170,1857,good,East London, KZN, South Africa,Dealer
1434,A6MXVPKU17YSD5032,Chevrolet,Trax,2023,Base,MPV,Diesel,CVT,41900,17655,good,Haldensleben, BY, Germany,Dealer
1435,JXSFSU2K8ET6R7907,Maruti,Baleno,2014,Long Range,SUV,Petrol,Manual,274167,1457,fair,Haldensleben, ST, Germany,Private Party
1436,DRG1UZN60SNKX5421,Tesla,Model Y,2022,Sport,Hatchback,Petrol,Automatic,30456,20586,excellent,Adrianborough, WLS, UK,Dealer
1437,5H4CCCVA2E4VM3588,Hyundai,Tucson,2013,Trend,Convertible,Electric,Manual,109860,2815,good,East London, GP, South Africa,Dealer
1438,58F6FEST7KFKF9883,Volkswagen,Taigun,2019,LX,Crossover,Petrol,Manual,70601,8930,excellent,Youngburgh, BC, Canada,Private Party
1439,4947RP7DX1VRL5276,Ford,Maverick,2006,LTZ,Pickup,Petrol,Automatic,260000,1229,,South John, NIR, UK,Dealer
1440,K6C25PNZ9ZDKU6777,Ford,F-150,2016,XSE,Pickup,Petrol,Automatic,127633,4280,excellent,Gabrielleville, QLD, Australia,Dealer
1441,HB78HHMC5XZ3C9316,Audi,A4,2018,LTZ,Hatchback,Petrol,Manual,109718,6523,fair,Aizawl, RJ, India,Private Party
1442,BUTG63FA0H4FE0760,Ford,Maverick,2019,Sport,Crossover,Diesel,Automatic,61420,8965,good,Port Brandon, AB, Canada,Dealer
1443,ZG43XUYR4VYTC1009,BMW,5 Series,2016,L,Coupe,Plug-in Hybrid,Automatic,138486,9012,excellent,?????, Kyoto, Japan,Dealer
1444,5R61AV223HGY78099,Ford,F-150,2022,Platinum,SUV,Hybrid,DCT,40425,20965,excellent,Cape Town, FS, South Africa,Certified Pre-Owned
1445,S57W0W2T5XZFR5749,Mercedes-Benz,GLC,2020,EX,Van,Petrol,Automatic,123104,14118,good,Strausberg, SH, Germany,Dealer
1446,ULUCB5NR5W4G72733,Ford,Escape,2020,Long Range,Pickup,Electric,Automatic,52904,13676,fair,North Stephen, CA, US,Private Party
1447,C292V4GZXS62W9267,Mercedes-Benz,GLC,2012,LX,Van,Petrol,Automatic,136667,1994,fair,Johannesburg, EC, South Africa,Dealer
